teacher_id,assignment_id,Unnamed: 0,user_id,assistment_id,problem_id,problem_text,correct,answer_text,teacher_comment
407066,1956333,38774,440077,974231,1391043,"
   
",1.0,"Dilation, Reflection , Translation and Rotation all preserve angle measure. Dilation changes distance but not the angle 
  ",
407066,1956333,38775,445529,974231,1391043,"
   
",1.0,"Rigid Transformations, this means that the shape that is being reflected, translated, or rotated will have the same angle measures as the pre-image.  ",
407066,1956333,38776,440071,974231,1391043,"
   
",1.0,"Rotation, reflection, translation, and dilation preserve angles when transformations occur. This means that when you transform the figure it either stays the same or it creates similar figures.",
407066,1956333,38777,439540,974231,1391043,"
   
",1.0,"Rotations, translations, reflections, and dilations all preserve angle measurements.",
407066,1956333,38778,440064,974230,1391042,"
   
",1.0,"Rotations, Translations, and Reflections are distance preserving. If ABC is the triangle we are translating - when u move it up one inch. it is still the same shape. 
 If ABC is the triangle me are rotating, imagine just turning your paper to the right a little, its still the same shape with the same lengths. If ABC is the image we are reflecting, just flip your paper to the back side, you can faintly still see your shape, and it is still the same.",
407066,1956333,38779,439535,974230,1391042,"
   
",1.0,"  
 Translation, Reflections and rotations all keep the distance the same. Because if we had point zz and xx which was moved with either of these transformations. We would only need to use zzzz = zz' (zz)zz' ( xx ) 
   
 Which would give us the exact same answer. ",
407066,1956333,38782,439536,974231,1391043,"
   
",1.0,"Translations, Reflections, Rotations and Dilations all preserve angle measure. If lines 𝑨𝑩⃡⃗⃗⃗⃗ and 𝑩𝑪⃡⃗⃗⃗⃗ are coplanar and intersect at 𝑩 to form ∠𝑨𝑩𝑪 with measure 𝒏°, 𝑭(𝑨)𝑭(𝑩) (or 𝑨′𝑩′ ) and 𝑭(𝑩)𝑭(𝑪) (or 𝑩′𝑪′) intersect at 𝑭(𝑩) to form ∠𝑭(𝑨)𝑭(𝑩)𝑭(𝑪) (or ∠𝑨′𝑩′𝑪′) that also has measure 𝒏°.",
407066,1956333,38783,440070,974231,1391043,"
   
",1.0,"the transformations that preserve angle measure is rotation, translations, reflections, and dilations. if triangle ABC was dilated by a factor of 2 angle A would be equal to angle A prime.",
407066,1956333,38784,439535,974231,1391043,"
   
",1.0,"Translations, Roations, Reflections and dilations. 
   
 If angle B on triangle ABC is translated 3 units up and 5 units left, no angles will change, You are just moving the object. If you had your hands sideways and moved to your other room. The angle of your arm will not change as your not moving the direction your arms are pointing. ",
407066,1956333,38785,439540,974230,1391042,"
   
",1.0,"Rotations, translations, and reflections are distance-preserving transformations of the plane because for any two different points 𝑨 and 𝑩 in the plane, if 𝑭 is a rotation, translation, or reflection that maps 𝑨 → 𝑭(𝑨) and 𝑩 → 𝑭(𝑩), 𝑨𝑩 = 𝑭(𝑨)𝑭(𝑩). ",
407066,1956333,38786,440070,974230,1391042,"
   
",1.0,"the transformations that are distance-preserving are Rotations, Reflections, and Translations.  
 A Rotation is when an object moves around one fixed point. 
 A Reflection is when an object moves across a line creating a mirrored image.  
 A translation is when a object is just moved in a different direction than its original state. therefore it does not rotate, change size, or reflected. ",
407066,1956333,38788,439543,974230,1391042,"
   
",1.0,"The transformations that are distance preserving are reflection, translation, and rotation. An example of translation is when you slide a shape to the right or left, up or down. An example of reflection is when you reflect a shape across a segment such as AB. An example of rotation is when you move a shape to a certain degree, it could either be clockwise or counter-clockwise. ",
407066,1956333,38805,387549,974231,1391043,"
   
",1.0,All transformations of the plane preserve angle measure. The angle measure of angle A and B is the same as the angle measure of A' and B' after any transformation.,
407066,1956333,38807,387549,974232,1391044,"
   
",1.0,"A dilation is not considered a rigid motion because although it preserves angle measure, it does not preserve distance.",
407066,1956333,38820,439520,974231,1391043,"
   
",1.0,"rotation, translation, reflection and dilation because all of the angle measures are the same.",
407066,1956333,38824,439520,974232,1391044,"
   
",1.0,dilation because it changes the size nd scale of the shape.,
407066,1956333,38884,445595,974232,1391044,"
   
",1.0,dilation because the it falls in the category of similarity there for the angles must be the same but the side length can be changed.,
407066,1956333,38886,445595,974230,1391042,"
   
",1.0,"Rotations, reflections , and translations are distance preserving transformations for the plane",
407066,1956333,39095,440067,974230,1391042,"
   
",1.0,"There are 2 major classes of transformations those that are distance preserving translations ,reflections, and rotations.",
407066,1956333,39116,440067,974231,1391043,"
   
",1.0,"Rotation, translations, reflections, and dilations all preserve angle measure.",
407066,1956333,39125,439532,974232,1391044,"
   
",1.0,A dilation is not considered a rigid motion because it does not preserve distance between its points.,
407066,1956333,39156,439547,974232,1391044,"
   
",1.0,Dialiation as it does not preserve distance. ,
407066,1956333,39178,439547,974231,1391043,"
   
",1.0,"Dilatation, rotations, reflections, and translations are transformations of a plane preserving angle. 
   
 Example: (Not sure how to explain)",
407066,1956333,39179,439547,974230,1391042,"
   
",1.0,"translations, rotations, and reflections. These are Distance preserving transformations  
   
 Example: Lets say that A is anyone of the transformations as mentioned above, and maps them, then it is distance preserving.",
407066,1956333,39188,440067,974232,1391044,"
   
",1.0,A dilation is not considered a rigid motion because it does not preserve the distance between points.,
407066,1956333,39561,439534,974230,1391042,"
   
",1.0,"Rotations, reflections, and translations are distance preserving transformations. 
 Distance preserving means the segments are the same length and distance from pre-image to the image. 
  ",
407066,1956333,39563,439534,974232,1391044,"
   
",1.0,"Dialations, because they do not preserve distance.",
407066,1956333,39567,439534,974231,1391043,"
   
",1.0,"Rotations, reflections, translations, and dilations are angle-preserving transformations. 
 They all keep the measure of angles the same from pre-image to the image.",
407066,1956333,40033,446917,974232,1391044,"
   
",1.0,Dialations because although they retain angle measures but not sides measures. There fore not preserving everything.,
407066,1956333,40034,439532,974231,1391043,"
   
",1.0,"Rotations, Translations, Reflections, and dilation's all preserve angle measures because even though you may be changing the sizes your not moving any of the angles on the inside of the figures when you reflect, translate, rotate or dilate.",
407066,1956333,40035,387549,974230,1391042,"
   
",1.0,"All transformations of the plane are distance preserving. This property means that the length between points are congruent before and after every transformation. For example, if the length between A and B is 5cm, then after any transformation (reflection, translation, rotation) the length between A' and B' will also be 5cm.",
407066,1956333,40036,439532,974230,1391042,"
   
",1.0,"Rotations, Reflections and Translations are all distance preserving because if you rotate it from the center of rotation it will always be the same distance away. If you reflect a figure over the line of reflection it will stay the same distance away. If you translate the figure on the center of translation it will remain the same distance from it. So all of these transformations will remain the same distance away if you actually preform the transformation.",
407066,1956333,41793,439519,974230,1391042,"
   
",0.0,"Rotations, translations, and reflections are distance-preserving transformations of the plane. because for any two different points 𝑨𝑨 and 𝑩𝑩 in the plane, if 𝑭𝑭 is a rotation, translation, or reflection that maps 𝑨𝑨 → 𝑭𝑭(𝑨𝑨) and 𝑩𝑩 → 𝑭𝑭(𝑩𝑩), 𝑨𝑨𝑨𝑨 = 𝑭𝑭(𝑨𝑨)𝑭𝑭(𝑩𝑩).",
215819,1614448,7857,351163,713504,1216298,"Write an equation to represent the problem. 
  ",1.0,(-0.4)+(-0.1)=(-0.5),
215819,1614448,7969,351088,713504,1216298,"Write an equation to represent the problem. 
  ",0.0,0.4+0.1=.5,
215819,1614448,8122,349375,713504,1216298,"Write an equation to represent the problem. 
  ",0.0,0.4-(-1/10)=,
215819,1614448,8576,355534,713504,1216298,"Write an equation to represent the problem. 
  ",0.0,0.4+0.1=0.5,
215819,1614448,8588,349372,713504,1216298,"Write an equation to represent the problem. 
  ",0.0,0.4+(-0.1)=0.3,
404139,1789463,20291,421125,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",0.0,4 x x + 4 x y,
404139,1789463,20298,421054,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",1.0,2yx + 11yz,
404139,1789463,20304,421126,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",1.0,(4x+4y),
404139,1789463,20330,421118,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",1.0,4x+4y,
404139,1789463,20380,421192,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",1.0,2xy + 11yz,
404139,1789463,20392,421132,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",0.0,4 xy,
404139,1789463,20468,421132,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",0.0,3ac+b,
404139,1789463,20479,421254,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",0.0,c3a + b,
404139,1789463,20497,421252,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",0.0,3x+4y,
404139,1789463,20548,421257,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",1.0,2xy + 11yz,
404139,1789463,22380,421217,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",1.0,3ac + bc,
404139,1789463,22381,421217,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",1.0,2xy + 11zy,
404139,1789463,22382,421213,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",1.0,2xy + 11zy,
404139,1789463,26727,421128,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",1.0,x+y+x+y+x+y+x+y,
404139,1789463,26729,421113,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",1.0,4x+4y,
404139,1789463,26731,421124,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",0.0,4 x x +y,
404139,1789463,26734,421054,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",1.0,4x + 4y,
404139,1789463,26735,421113,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",1.0,3ac+bc,
404139,1789463,26736,421113,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",1.0,2xy+11zy,
404139,1789463,26742,421128,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",0.0,3 a + b c,
404139,1789463,26743,421054,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",1.0,3ac + cb,
404139,1789463,26745,421128,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",0.0,2 x + 11 z y,
404139,1789463,26751,421125,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",1.0,3ca + cb,
404139,1789463,26753,421125,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",1.0,2yx + 11yz,
404139,1789463,26757,421126,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",1.0,(3ca+bc),
404139,1789463,26760,421126,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",1.0,(2xy+11zy),
404139,1789463,26793,421254,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",1.0,4x +4y,
404139,1789463,26796,421118,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",0.0,3c+3a+3b,
404139,1789463,26798,421118,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",0.0,2y+2x+11z,
404139,1789463,26818,421192,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",1.0,4x + 4y,
404139,1789463,26819,421216,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",1.0,4(x + y),
404139,1789463,26826,421216,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",1.0,c(3a + b),
404139,1789463,26827,421192,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",1.0,3ac + bc,
404139,1789463,26828,421216,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",1.0,y(2x + 11z),
404139,1789463,26839,421199,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",1.0,x4+ y4,
404139,1789463,26843,421199,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",0.0,3cab,
404139,1789463,26845,421199,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",1.0,2xy+11zy,
404139,1789463,26849,421217,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",0.0,4 x x + y,
404139,1789463,26865,421132,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",0.0,2xy+11z,
404139,1789463,26880,421252,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",1.0,3ac+bc,
404139,1789463,26881,421252,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",1.0,2xy+11yz,
404139,1789463,26882,421257,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",1.0,4x + 4y,
404139,1789463,26905,421257,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",1.0,3ca + cb,
404139,1789463,26914,421254,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",0.0,y2x + 11z,
404139,1789463,27094,421241,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",0.0,x + y x 4,
404139,1789463,27100,421241,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",0.0,3a + b * c,
404139,1789463,27109,421241,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",0.0,2x + 11z * y,
404139,1789463,27337,421117,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",0.0,4 x y + x,
404139,1789463,27538,421213,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",1.0,4x + 4y,
404139,1789463,27542,421213,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",1.0,3ac + cb,
404139,1789463,27592,421239,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",0.0,4xy,
404139,1789463,27626,421239,838374,1226051,"
 
  Write the expression using the ""WIRIS editor"" button  
   
 
  ",0.0,3abc,
404139,1789463,27627,421239,838374,1226052,"    
 
  Write the expression using the ""WIRIS editor"" button  
   
",0.0,13xyz,
404139,1789463,27629,421249,838374,1226046,"
   
 
 Write the expression using the ""WIRIS editor"" button  
   
",0.0,4 x ( x+y),
503721,1959169,35176,465546,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,he is wrong becuse he did not do it right but you can git your one therd and a whole and minis one and you git 3/4,Good job!!
503721,1959169,35188,465500,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,5-1 1/4=3 3/4,Very good!!  The number line on your paper showed exactly why Matt was wrong!
503721,1959169,35195,465441,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",0.5,"no beacas the anwser is 4 
  ","If the answer was 4, then he would be right!"
503721,1959169,35196,465534,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,Matt is wrong because 5-1 1/4=3 3/4.Because the 1/4 makes it go back between 3 and .,"You finished you thought on the paper, but you didn't through Google Classroom."
503721,1959169,35198,465501,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,"No Matt is incorrect you cant think that 5-1 =4 1/4 is above 4 because you have to minus 1/4 so that equal 3 3/4 
  ",Good explanation!
503721,1959169,35199,465548,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,He is wrong because you have to subtract 5-1 and It does equal 4 but then you have to subtract 4-1/4 and It equals 3 3/4 .,Good job!
503721,1959169,36454,465533,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,Matt is wrong because 5-1 is 4 but you still subtract 1/4 too and you get 3 3/4.,Good job!
503721,1959169,36456,465535,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",0.5,Matt is wrong because 5-1 1/4 is 4 1/4,You did not take into account subtraction of the 1/4.
503721,1959169,36814,465440,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",0.75,He is wrong.,"He is wrong, but why is he wrong.  You need to be able to explain the mistake."
503721,1959169,36815,465445,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,Matt is wrong because he forgot to subtract 1/4 from 4.,Good explanation!!
503721,1959169,36820,465436,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,He is wrong because he subtracted 5-1 but when he subtracted 4-1/4 he thought you would keep 4 wholes instead of making it 3 wholes.,EXCELLENT EXPLANATION!!! 
503721,1959169,36823,465438,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",0.0,"The problems are both equal. 
  ",The problems cannot be equal.
503721,1959169,36824,465433,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,Matt is wrong because 5-1 1/4=3 3/4 not more than 4.,"Good job, but next time include more details as to why he is wrong so that it is clear that you understand the mistake."
503721,1959169,36825,465446,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",0.75,He  is wrong because the answer is  3 4/5.,"You are correct saying that he is wrong, but you are not correct about the abswer to the problem."
503721,1959169,36828,465434,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,"Matt is wrong because 5-1= 4 and 4-1/4 = 3 3/4. 
  ",Good job!  Maybe next time go into a little more detail on your answer so that it is clear that you understand why it is wrong.
503721,1959169,36830,466518,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",0.75, he is wrong because when you - you get less then four the answer is 5-1-1/4=3 3/4,"You got the answer right on here, but your paper does not match.  You need to make sure that you take the time to have matching answers."
503721,1959169,36832,465541,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,Matt is wrong because you are taking away more than 1 from 5 you are taking away 1 and 1/4. so it will be less than 4.,Good job!!
503721,1959169,36837,465437,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,"He is not right because it is under 4 not above 4. The answer is 3 3/4. 
  ",Good job!  Next time explain the mistake.  What exactly did he do wrong?
503721,1959169,36846,465442,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,"Matt is wrong because 5-1=4, but then he forgot to subtract 1/4 if he did he would get 3 3/4. ",EXCELLENT EXPLANATION!!
503721,1959169,36847,465449,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,"he is rong it is 3 3/4  
  ",Why is he wrong?
503721,1959169,36924,465452,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,Matt is wrong because he didn't subtract 1/4 after he subtracted     5-1 so the answer is really 3 3/4!,Very good!  Good explanation as to why he is wrong.
503721,1959169,36929,465503,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,He is wrong because the answer is less than four and it is 3 3/4,"Good job, but next time include more details as to why he is wrong so that it is clear that you understand the mistake."
503721,1959169,36930,466724,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",0.75,"Mattt is wrong because it is less than 4. because it is 3 3/4. 
  ","You are right about Matt being wrong, but the explanation that you had on the paper is wrong.  You show the answer being 3 1/2."
503721,1959169,36932,465495,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",0.75,He's not right because 5-1 1/4 =3 2/4,"You are correct that he is not right, but the answer that you provided is not right."
503721,1959169,36936,466723,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,Matt is wrong because 5 minus 1 is 4 but minus 1/4 it = 3 3/4,Good job!
503721,1959169,36937,465488,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,"5-1 1/4=5-1=4=4-1/4=3 3/4 
  ",Good job!
503721,1959169,36938,465494,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,"he is wrong because he forgot about the 1/4 
   
  ",Good job!
503721,1959169,36939,465504,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",0.0,"he is rit 
  ",He is not right!
503721,1959169,36940,465490,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",0.25,"4 4/8 
   
  ","You made equivalent fractions, but you did not explain if he was right or wrong."
503721,1959169,36942,465491,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,Matt is wrong because 5-1=4 and 4-1/4=3 3/4,Excellent explanation!
503721,1959169,36943,465499,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",0.75,"3/4 
   
  ",You forgot the whole number!
503721,1959169,37022,465538,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",0.75,"matt is wrong cause he did not subtract right 
  ",What did he do wrong?
503721,1959169,37035,465542,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,"Matt is wrong because if you mines 1 it is 4, but you have to mines 1/4 and you get 3 3/4.",Good job!!
503721,1959169,37036,465545,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0, he is wrong becuse if he - 1 and 5 yes you git 4 but you have to do - from 1/4 the andser is 3/4,Good job!!
503721,1959169,37037,466829,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,"Matt is wrong but 5-1 is 4 he forgot to sub tract 1/4. The anwser is 3 3/4 
  ",Good job!  I don't have your paper to give you your final grade.
503721,1959169,37052,465492,1044470,1487480,"4. Matt says that   will be more than 4, since 5 – 1 is 4. Draw a picture to prove that Matt is wrong. 
   
   
 Draw your picture on paper, take a picture, and upload it using the image upload icon  
 If you do not have the ability to upload an image of your work type ""Picture is on paper."" 
   
",1.0,No he is wrong you cant asume since 5-1=4 makes it above 4 because yous still have to minus 1/4 so that makes it 3 3/4.,Very good explanation!!
